ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,self-esteem
31,37.38523,0.07118926,36.724636,37.59565,38.777695,2.0530586,324.79916,412.03925,35.522507,39.00024,0.3652019,0.35236275,0.24113286,0.33763388,0.4867695,0.24563664,2.4709473,1.6326606,1.7838533,1.0737959,0.14851797,0.5425084,25.993042,0.31587026,13.135163,0.5944478,4.1982684,1.9311274,0.3094146,31.172312,0.028458701,1.0543029,1.2018106,0.46319485,8.394461,0.30647498,8.374271,1.2922863,26.31236,0.35239786,792.1561,0.2554666,1382.4314,0.1775917,-145.05917,-0.5519433,1843.2771,0.14227696,1157.2606,0.26325616,-141.8798,-0.5417423,2934.8054,0.08866375,981.4735,0.31576383,-143.8215,-0.51605934,-20.37973,-0.29621953,33.07893,0.18888174,0.025509011,0.7878792,-0.017884461,-0.5150566,0.21202385,0.3689742,30.346891,0.22951661,14.989631,0.5496705,5.387838,2.1297283,-6.402021,-1.7928185,-13.750017,23.682041,0.00451878,-0.009157716,0.114414036,2.7756941,1.977967,0.16911392,0.12342361,0.3459722,0.5393608,-29.13822,30
32,34.79774,0.10656216,35.092415,35.815014,36.61261,1.520195,321.7017,339.60513,62.720703,110.79954,0.34023428,0.29396412,0.23594566,0.33133072,0.43047985,0.1945342,1.9205728,1.1996492,1.302182,0.8756992,0.12925676,0.4751865,26.519411,0.27773502,14.052981,0.43913862,5.6195874,1.4025716,3.1204393,2.6524794,0.034647144,1.3883747,1.1784537,0.49181676,8.42748,0.29062554,5.689955,1.5688164,26.675295,0.3174847,846.4962,0.19278617,1310.7932,0.16753457,-109.90507,-0.79295087,1892.5762,0.10216465,1101.1558,0.25803697,-113.59011,-0.7073312,2959.971,0.06409582,904.2959,0.35701427,-116.285164,-0.6689326,-21.457117,-0.23207429,33.963917,0.18290636,0.02108361,0.86554575,-0.015883192,-0.6383986,0.15933952,0.37399033,30.717644,0.18161413,15.313031,0.41881478,6.238283,1.4526315,0.7473401,12.511283,-13.810591,23.748682,0.009945804,-0.006317036,0.096529044,2.4256065,2.203305,0.22693181,0.17875426,0.21607143,0.3115782,-29.883612,25
33,22.97603,0.13544752,21.135014,22.59884,23.745203,2.6101894,113.781425,151.81017,56.137806,82.486206,0.74444157,0.4452709,0.4735384,0.7187206,0.9862085,0.5126701,4.915738,2.3995028,3.2878058,1.874416,0.40709716,0.6097512,28.431717,0.44691488,12.182118,0.9645109,6.6263323,2.2177784,-1.027357,-13.238556,0.022030847,1.8040031,1.2368658,0.5255499,3.1125228,0.6545602,5.4292264,1.3210531,27.5153,0.2737839,575.6317,0.37580547,1379.7816,0.1451813,-83.2613,-1.1533891,1635.6808,0.18297356,1098.5609,0.2523548,-91.03073,-0.973072,2667.05,0.11339296,999.3497,0.30091843,-94.34138,-0.90749484,-17.711079,-0.32762742,27.098043,0.23237348,0.038908694,0.47413024,-0.025502719,-0.7340252,0.49827558,0.46897823,33.41425,0.31131288,11.102647,1.0386908,5.4582367,2.949439,-2.8411038,-5.3516855,-12.893135,20.4277,0.029012611,-0.01322637,0.27893645,2.675669,2.3535304,0.23946807,0.17826806,0.16357894,0.23588987,-20.814062,31
35,34.256763,0.08767653,31.801964,33.886772,36.862137,5.060173,168.44789,317.67798,29.566113,31.494139,0.78839654,0.41269898,0.5262873,0.7597,1.025655,0.4993677,6.304877,2.9886863,4.095863,1.8715649,0.46911106,0.5938388,26.349226,0.39088732,13.989219,0.75469,1.159129,12.783674,2.2556856,5.415676,0.021389917,1.1577777,1.181819,0.5351594,7.3854575,0.38890633,6.5471544,1.7518798,26.469196,0.3583186,667.6254,0.31785753,1418.6018,0.15837617,-91.02421,-0.9689884,1695.5043,0.14279303,1130.2761,0.3038044,-93.026505,-0.87330705,2794.6775,0.08682125,994.0679,0.38701674,-97.82082,-0.7911097,-17.73249,-0.34942067,29.835443,0.2379613,0.04053566,0.51265305,-0.022744326,-0.55683124,0.52534515,0.49246728,29.267159,0.28040776,13.807795,0.73743284,-0.22242868,-70.583534,0.5942722,21.297045,-13.919002,23.93911,0.031276938,-0.014371029,0.3816983,3.4008503,2.7290938,0.21559633,0.17918997,0.14418367,0.19288321,-20.44244,29
37,35.525063,0.07211478,34.5449,35.492672,37.083706,2.538807,342.00134,495.0612,43.91369,75.167336,0.42254695,0.40837866,0.23850682,0.41918847,0.56772345,0.32921663,2.9452024,1.8936318,2.1397562,1.2318866,0.18098569,0.6482454,26.620762,0.3568075,13.275913,0.62462926,-1.0490495,-10.406905,-0.7198907,-13.9040785,0.021713266,1.1346521,1.1732581,0.48057225,7.7237964,0.3385773,11.156814,0.9901329,33.12656,0.2639966,723.487,0.24263737,1395.773,0.15061721,-114.822,-0.7942152,1777.5537,0.12114734,1170.9072,0.2917995,-118.499016,-0.69931257,2881.0803,0.0749358,973.29944,0.3459567,-122.305664,-0.6445154,-19.819275,-0.31203696,32.428123,0.19868845,0.043656845,0.39121267,-0.02152255,-0.5314707,0.24596398,0.4278795,31.717892,0.24103911,14.703547,0.62419075,-3.4555864,-3.7550552,-5.117122,-1.9907552,-12.553817,22.835693,0.0171811,-0.009096547,0.12223474,2.7006752,2.2784176,0.19978021,0.17390142,0.24182926,0.4160005,-28.049166,29
38,33.076557,0.08098883,31.82863,33.22833,34.82888,3.0002499,242.0448,390.64426,75.173134,259.91135,0.68528056,0.5010803,0.31664845,0.66687006,0.9824084,0.6657599,5.615312,3.468284,3.430955,1.8836883,0.3515353,0.7061249,28.998459,0.3204953,9.602676,0.9825069,9.159708,1.2864898,-5.936413,-2.3029823,0.019834734,1.3635864,1.0695121,0.511709,7.5433774,0.37583038,5.300968,2.1664293,25.951822,0.3404219,650.8732,0.3391932,1396.4827,0.1555802,-90.82847,-0.9840003,1714.5981,0.17239457,1146.5605,0.2886185,-94.587105,-0.86659056,2789.5981,0.09840023,1021.74023,0.3241587,-98.48781,-0.79986453,-16.629852,-0.3547864,28.795057,0.22783111,0.032564145,0.61336184,-0.02005152,-0.6230649,0.45116928,0.52580464,31.855984,0.26798847,9.097598,1.1827822,10.805239,1.2562498,-11.159908,-1.2242314,-13.424735,23.656925,0.012050791,-0.010563144,0.19784203,2.7256815,2.203305,0.2664773,0.21545953,0.19197369,0.4373064,-21.20873,30
39,32.57194,0.07292689,31.375797,32.429775,34.373035,2.9972382,65.19662,97.7695,42.99929,115.55346,0.4187707,0.31516716,0.29725045,0.41010937,0.5163063,0.21905583,2.298784,1.5220596,1.4577434,0.9683021,0.16945644,0.48631823,24.377003,0.4097775,16.267569,0.60920644,11.380881,0.81996393,2.7549171,3.6827147,0.02436917,1.5387654,1.1104728,0.5487871,8.034653,0.30033085,9.539321,0.9462721,27.018755,0.2706475,717.21515,0.2974578,1429.1102,0.1536292,-103.64825,-0.8436122,1787.7529,0.13411286,1181.5101,0.27887464,-107.68723,-0.74102795,2820.9153,0.07907892,933.9048,0.35162076,-109.00347,-0.72047955,-20.603422,-0.28592113,30.931475,0.20034751,0.028347513,0.63203746,-0.01603331,-0.691046,0.20091236,0.3887266,29.136972,0.25446057,17.744473,0.5267905,13.059764,0.7057421,1.2838562,8.4398575,-13.212113,21.48434,0.020173391,-0.006448037,0.13072687,2.4256065,2.3535304,0.22648935,0.16509642,0.17999999,0.23511608,-27.593632,40
40,31.979445,0.16136914,26.114944,34.12817,35.43669,9.321747,246.34315,331.88278,67.064804,56.821533,0.43402106,0.34932303,0.29536834,0.4310423,0.5499901,0.25462177,3.2056644,1.7150302,2.1049283,1.197982,0.17032008,0.45880494,23.112041,0.4969305,18.846773,0.5568996,8.036871,1.4584966,-1.175375,-9.3865795,0.03631354,1.6310612,1.2687505,0.45271093,5.706539,0.47208667,13.008046,1.0042182,29.585436,0.26158872,654.5087,0.28778005,1407.6798,0.14029714,-101.40179,-0.89228535,1729.8586,0.12901728,1143.4255,0.2696006,-106.6162,-0.77094775,2804.5527,0.08135203,927.8116,0.36834428,-108.9052,-0.73496526,-18.376726,-0.2800298,27.88194,0.24150728,0.027245233,0.69231105,-0.018105086,-0.53255504,0.19411694,0.34555984,27.944933,0.3032691,17.426367,0.56313634,6.9434867,1.6725771,-3.381762,-3.0330412,-13.210585,20.678543,0.010130397,-0.011609624,0.14293815,3.8009505,2.9544318,0.17355932,0.15448397,0.15859812,0.23512353,-29.448473,30
42,35.233402,0.084888875,35.03079,35.532307,36.496395,1.4656067,161.36363,319.78937,22.224648,19.107117,0.42755392,0.3293974,0.29968375,0.4210948,0.5402441,0.24056035,2.8852272,1.8720694,1.8657608,0.9156339,0.16616628,0.52458674,22.726873,0.4404895,12.08899,0.77973086,4.0535164,2.711121,-1.4723822,-7.5399957,0.025644843,1.2552677,1.2218246,0.4792937,7.530894,0.35877985,7.5377026,1.2765661,26.01879,0.35289654,752.8641,0.26249605,1368.6451,0.19526367,-112.01004,-0.800142,1800.9874,0.13235685,1096.8668,0.26983908,-112.85489,-0.732896,2876.5403,0.0789183,921.6107,0.31059626,-115.92715,-0.68790174,-17.336464,-0.33260718,29.25485,0.23895067,0.040016837,0.36018836,-0.014924442,-0.8645681,0.19582056,0.4152433,27.19681,0.28953367,12.259409,0.7702602,3.0503323,3.8332787,-4.7680125,-2.3615298,-11.487065,20.669542,0.024747338,-0.006443848,0.13582934,3.3258317,2.5037558,0.1934,0.15696001,0.21682352,0.26586246,-29.417358,29
43,31.463005,0.14128062,31.164597,33.001038,34.154804,2.9902077,457.29535,491.9682,123.063805,256.62436,0.4781777,0.2265749,0.39287254,0.46315536,0.55410564,0.1612331,2.6022556,1.2650979,1.7529677,0.9678185,0.21692078,0.32464215,25.451523,0.37116492,11.479536,0.7235427,3.7527277,2.4659765,0.4107609,22.828735,0.0432931,1.5485048,1.4453089,0.48690847,5.4073915,0.416704,8.551947,1.0356559,27.790813,0.31641048,769.0729,0.24863903,1409.6412,0.17658998,-158.14813,-0.47208574,1798.0194,0.12467249,1177.125,0.2962599,-159.43854,-0.44285327,2855.2803,0.08352193,938.2677,0.34600186,-160.67279,-0.42607272,-18.087532,-0.2684459,29.318037,0.22415954,0.031360775,0.46815032,-0.017758109,-0.4976416,0.2413246,0.28521153,31.559534,0.16234663,10.933503,0.7321397,6.8084927,1.3793377,-1.0761368,-9.627805,-13.191651,23.412773,0.030660894,-0.01322923,0.20958129,3.750938,2.103155,0.10297619,0.08391861,0.36493826,0.3878625,-29.34176,36
44,37.123085,0.07139445,36.479797,37.474426,38.61539,2.1355934,279.2458,483.51483,25.331045,30.496006,0.44593722,0.53457224,0.21932888,0.40965787,0.6662685,0.44693965,4.087538,2.843027,2.7034986,1.6066031,0.19203588,0.72046113,24.50456,0.3649133,10.558869,0.86383766,4.904165,2.2430458,-2.5907137,-4.5507607,0.02624952,1.4330444,1.1244249,0.48754552,8.419601,0.35059696,10.282317,1.1087372,24.651165,0.44382,739.35046,0.281347,1382.0648,0.15788952,-128.51294,-0.6900138,1804.8683,0.13481538,1097.1296,0.31184715,-125.2855,-0.6706432,2844.4126,0.078621574,939.8373,0.33750936,-127.109314,-0.6440164,-17.048943,-0.3831205,28.025818,0.27789435,0.049771175,0.3565957,-0.02046716,-0.55660844,0.2929821,0.41865724,27.133728,0.3776646,9.9263735,1.2264432,5.5304713,2.6800787,-10.603505,-1.1571099,-13.379935,22.43029,0.023348188,-0.007125691,0.11491255,2.2255566,1.4271407,0.2959649,0.22101729,0.45458332,0.6796812,-26.964739,32
45,32.557213,0.037933264,31.572208,32.36147,33.426105,1.8538971,110.88001,306.91132,10.247964,8.134089,0.5816215,0.41377187,0.31895226,0.5715131,0.7875119,0.46855962,4.148901,2.378687,2.6813002,1.4078376,0.2609451,0.5268011,28.636982,0.3188891,9.161752,0.9548258,2.5639799,3.590257,-5.7269073,-1.9968828,0.016482187,0.96497273,1.0792912,0.4909578,7.1202145,0.30112037,-0.6327154,-13.646118,21.327372,0.35804173,651.6498,0.29205796,1416.3997,0.152601,-118.94626,-0.7640592,1665.9742,0.14745095,1209.1796,0.25569704,-122.58245,-0.69225895,2756.2915,0.070798114,878.66516,0.37373862,-125.38123,-0.6507993,-16.046223,-0.33893442,27.685972,0.22684889,0.035735235,0.45728403,-0.02423741,-0.49935335,0.3325116,0.35513818,31.628744,0.24300857,9.093527,1.1009613,4.349998,2.4389944,-9.021757,-1.4481562,-13.131376,23.79652,0.03322485,-0.015361066,0.2040703,2.8257065,1.8277416,0.23369864,0.16472064,0.2893243,0.38628978,-25.250229,34
46,34.987644,0.0700505,33.144665,35.082436,36.772415,3.6277504,79.71079,134.05667,22.537256,24.525423,0.57390857,0.39986593,0.34478995,0.56065714,0.78206724,0.4372773,3.883908,2.0548253,2.6364512,1.3220371,0.26375788,0.60328007,27.4282,0.3600443,10.916409,0.9211294,-5.278,-2.4841235,-2.7370434,-4.2112327,0.018723043,1.1675836,1.1584833,0.4536002,6.9110155,0.36577708,-0.66132873,-14.079755,25.53587,0.3156048,713.2051,0.22749397,1393.7142,0.15196235,-87.76546,-1.0361404,1724.6635,0.12242616,1119.1904,0.28051147,-93.37408,-0.8948008,2849.6787,0.07162524,904.4826,0.3726977,-99.35875,-0.79158616,-15.795211,-0.33300558,29.559551,0.2261664,0.036213037,0.45959014,-0.025955623,-0.4367545,0.30759332,0.414635,30.38242,0.29176235,9.726801,1.0792093,-8.405353,-1.660855,-6.01383,-1.9196044,-13.309457,24.609344,0.021669168,-0.014885531,0.19807404,2.7506878,2.4036055,0.24145834,0.17921111,0.17698795,0.22511436,-25.842232,30
47,28.148865,0.074748084,26.15342,27.830452,30.12479,3.9713707,89.71794,130.52289,25.660458,36.441986,0.6275941,0.37710932,0.3989392,0.6158076,0.82639015,0.42745095,4.8743215,2.8691976,2.741211,1.3848836,0.32268813,0.5034825,30.396374,0.4037732,11.720121,0.9308409,4.5220046,2.4323082,1.3548932,8.064287,0.01760472,1.024452,1.1512963,0.51202184,5.6373396,0.40735087,3.384843,2.1243339,28.600716,0.303149,594.784,0.33939913,1413.325,0.13906428,-104.23317,-0.8756374,1633.7057,0.17263937,1156.6754,0.224907,-109.21478,-0.7740185,2722.4817,0.112763464,1051.5162,0.27967608,-113.826294,-0.7033021,-17.478401,-0.36667302,30.31202,0.23344621,0.03171591,0.5162381,-0.023992527,-0.53455657,0.39626753,0.36476555,36.728035,0.19882715,11.231391,0.9742403,4.324915,2.6484141,0.8306192,15.100856,-12.820994,22.393147,0.026853103,-0.01353602,0.24340436,3.0007503,2.428643,0.20422679,0.14087236,0.19297872,0.20397556,-23.220758,31
48,37.360054,0.06379688,36.547215,37.215477,38.63589,2.0886765,47.063293,55.421402,22.58852,30.180243,0.48412785,0.39188755,0.26541823,0.48253283,0.6482058,0.3827876,3.155115,1.8171275,2.1292427,1.2966177,0.17304571,0.5754143,24.282608,0.31592265,8.101178,0.886141,4.6537485,2.3553708,-6.4331408,-2.0572238,0.019468527,1.2133751,1.0637554,0.47664255,8.793302,0.2982837,8.239603,1.4026107,23.87762,0.37492126,741.7145,0.24018614,1382.3182,0.1584966,-95.38731,-0.95556927,1758.2174,0.11569925,1100.2593,0.2988629,-95.86075,-0.8754533,2843.461,0.06485923,815.67346,0.376086,-99.226814,-0.81663924,-16.69324,-0.31725323,27.301971,0.23370315,0.04200948,0.42308134,-0.018726356,-0.6409201,0.21595162,0.43793482,27.176067,0.23474282,7.9242764,0.96947706,3.5134559,3.5404122,-12.655113,-0.9243128,-11.0984745,20.237679,0.020669838,-0.006410407,0.110493,2.5006254,1.8277416,0.31630135,0.26960403,0.23553845,0.4344051,-27.467752,33
50,34.02855,0.122961394,33.50852,35.017284,36.593613,3.0850945,208.81265,333.1378,41.337112,41.243404,0.4723016,0.50925297,0.25265762,0.42293492,0.6508275,0.3981699,4.01235,2.5567305,2.3995323,1.5469779,0.19193116,0.6701579,27.739958,0.25438985,9.4817,1.0175923,2.7473605,3.6763775,-3.6858287,-3.5294075,0.024507245,1.5989735,1.1196908,0.4798133,6.8421254,0.4305716,5.4871984,1.8140272,24.71097,0.35476378,717.7455,0.2728678,1411.453,0.1630051,-120.06723,-0.7623017,1732.9978,0.15333544,1171.866,0.27830768,-121.39863,-0.7085307,2815.3408,0.080504164,947.4597,0.41688055,-124.37788,-0.6640883,-15.275256,-0.45176232,27.72705,0.25434017,0.028128045,0.6760448,-0.0193788,-0.6203614,0.2596423,0.53904796,30.782417,0.19999999,7.7778244,1.47929,1.4206647,8.720732,-10.513213,-1.3549172,-13.891649,24.287802,0.007905648,-0.011837431,0.13794093,1.8504627,1.8527793,0.23121622,0.20239745,0.29999998,0.705739,-27.118416,35
52,32.3234,0.0912809,31.963165,32.71959,33.795513,1.8323479,167.72081,253.20586,33.186756,63.532684,0.5280331,0.3450786,0.3513876,0.50843906,0.6728476,0.32146004,3.1198187,1.9468479,2.2172558,1.3785787,0.23255369,0.47044536,27.521332,0.34210777,12.357617,0.686393,2.8344352,3.2068276,0.82277703,11.907943,0.026830064,1.655554,1.1671098,0.47515452,6.939571,0.3394944,2.6463284,3.005571,27.600414,0.27557296,702.70197,0.27143425,1417.9503,0.15121754,-108.29486,-0.8405511,1767.4796,0.14284225,1204.3578,0.2226936,-114.13942,-0.72703063,2822.8936,0.08798752,1036.3202,0.31374356,-117.22685,-0.68144345,-19.65064,-0.2476496,31.13701,0.19686021,0.029566342,0.6246646,-0.025704755,-0.4815961,0.28764665,0.37175477,32.46509,0.20991166,13.427864,0.6247461,1.8655063,5.587265,-2.181632,-5.1120872,-13.328617,23.10021,0.018516377,-0.011427664,0.17763652,2.4506128,2.3535304,0.20351064,0.16175702,0.20747253,0.40303135,-26.094833,34
53,25.971462,0.119733796,24.492817,25.12327,26.375856,1.8830395,214.4986,290.5268,73.37784,70.774185,0.6017525,0.45138738,0.34874955,0.5892939,0.80908823,0.46033868,4.606357,2.7145703,3.1291862,1.7169728,0.30335224,0.6029506,26.862047,0.3345542,11.918232,0.7805005,17.054918,0.8562762,-3.2194333,-4.1419973,0.023005469,1.6617348,1.1479473,0.5167759,4.7335286,0.44197193,8.806137,0.9997398,25.584738,0.27600187,511.37183,0.34263882,1332.855,0.15487023,-105.89801,-0.8955245,1591.9482,0.15174806,999.1685,0.32376054,-111.78468,-0.78049326,2622.7903,0.10037956,944.3785,0.36537698,-112.84478,-0.76284367,-17.366226,-0.26267838,24.774614,0.22392102,0.035930887,0.5145938,-0.027077079,-0.45131573,0.36666554,0.481904,30.03623,0.23495242,10.671048,0.9551112,21.840622,0.7181293,-5.40662,-2.606223,-14.776444,22.51894,0.027863026,-0.019339789,0.2427818,2.9257317,2.0530796,0.2309756,0.2009102,0.25368422,0.2920834,-23.885904,33
55,33.36659,0.12140455,32.491383,34.58327,35.820225,3.3288422,242.39438,353.4754,60.92386,60.459442,0.41533232,0.41223186,0.25317422,0.38455483,0.5555766,0.3024024,3.425391,2.0374343,2.194305,1.3098836,0.2034494,0.66150737,26.812494,0.29002428,13.856284,0.5390262,8.991716,0.9233588,1.1957471,8.875674,0.034394287,1.4255149,1.350567,0.46163663,6.9360123,0.37891397,9.986864,1.108085,28.241957,0.27351663,683.0303,0.3008377,1427.8578,0.13470255,-129.21681,-0.6701428,1777.4434,0.1375403,1172.8817,0.26995647,-132.57095,-0.60055935,2812.026,0.08904833,950.5647,0.33880398,-133.5422,-0.5872131,-20.906458,-0.23985438,30.021534,0.21762915,0.027714541,0.714526,-0.021433886,-0.467385,0.29406953,0.42690712,31.200378,0.21357602,15.39167,0.5782864,11.93681,0.82186884,-4.09122,-2.9833403,-14.725129,23.017857,0.008581772,-0.011139727,0.1425632,2.3255816,2.3034554,0.16532607,0.1307624,0.27445784,0.6999453,-27.299715,30
56,34.52029,0.08796171,33.929577,35.024982,36.28171,2.3521347,159.6952,246.67159,33.513817,51.94387,0.38203344,0.3710398,0.2605192,0.3626866,0.4819668,0.22144759,2.7490845,1.797387,1.7161841,1.1299411,0.16048452,0.5633439,24.192644,0.39041656,11.706939,0.7749341,7.7029834,1.4041151,-1.4925227,-7.103359,0.025679065,1.0258051,1.3313593,0.47597176,7.3759556,0.33595568,4.244618,2.4395742,24.74799,0.36008886,777.5553,0.2392494,1370.0764,0.1708517,-114.37505,-0.7724247,1831.436,0.121652834,1098.6406,0.27465844,-117.067474,-0.70132315,2891.8013,0.07710827,940.5463,0.32061526,-119.76096,-0.66161335,-17.999672,-0.3702944,29.487555,0.24602313,0.03566452,0.50513905,-0.016471498,-0.7601061,0.20400077,0.41937637,29.035696,0.25303897,11.67241,0.8643152,6.49524,1.8364556,-5.353103,-2.0268524,-12.584879,21.925283,0.025155932,-0.005120351,0.1198079,2.575644,2.7040563,0.17064816,0.14766875,0.19069307,0.21501213,-29.599312,31
60,33.02986,0.07490637,32.178776,33.250134,34.32931,2.1505356,59.729797,91.09803,9.24022,6.742294,0.48767677,0.44348836,0.2634647,0.47689995,0.6840798,0.42061514,4.102267,1.9374578,2.7845066,1.2959242,0.18663546,0.67305505,23.36773,0.47499833,13.200939,0.833574,8.95091,1.3573457,-8.380533,-1.74192,0.016803864,1.3806417,1.0482426,0.56078565,7.6353474,0.37961608,0.09992237,92.99347,22.204403,0.3634937,678.3973,0.27464846,1389.8037,0.15842184,-100.17692,-0.9086003,1736.8966,0.15044099,1093.2041,0.2918031,-105.62257,-0.7956741,2831.099,0.08142281,912.4644,0.3940234,-108.41527,-0.75048196,-17.94464,-0.36206272,28.346773,0.2354349,0.031281307,0.6654322,-0.02622053,-0.5482447,0.23166555,0.51028556,29.15919,0.24695387,12.405723,0.9321707,10.230717,1.3341655,-12.988179,-1.2223684,-10.973412,18.639574,0.0200681,-0.009296949,0.1327066,3.050763,2.0035062,0.26275,0.22386363,0.22141024,0.32753438,-27.022318,33
61,36.034546,0.05585944,35.098625,35.869957,37.154915,2.0562897,111.82137,317.56464,28.664057,36.360485,0.4402904,0.40616882,0.23848924,0.44027102,0.6056775,0.36718825,2.9204183,1.6481521,1.9371033,1.0042534,0.18317904,0.60611224,21.315561,0.47493267,15.733202,0.6426002,4.3989615,2.238755,-4.4807944,-2.2408118,0.023297008,1.152752,1.157892,0.5095352,8.386775,0.32122386,9.363835,1.1384048,27.227428,0.28109568,745.2725,0.2545328,1403.1963,0.18252179,-117.33876,-0.7544887,1791.6354,0.1253174,1125.2964,0.2812106,-118.84011,-0.68667805,2887.0137,0.079411946,904.584,0.36891213,-121.37773,-0.64976925,-18.849897,-0.3209863,29.451925,0.22334313,0.047068678,0.30745462,-0.018236244,-0.57905066,0.25065222,0.4140657,25.7654,0.27088356,16.570427,0.60131943,4.8732305,2.5611584,-9.00433,-1.1376774,-11.286963,19.105146,0.028666655,-0.005784149,0.120106295,2.7506878,2.203305,0.20977272,0.16746084,0.23404762,0.32454407,-27.563303,28
65,35.47647,0.038742114,35.016575,35.637978,36.199837,1.1832619,120.037224,331.61908,20.698103,31.054712,0.37973046,0.6308384,0.22293344,0.23888405,0.57044655,0.3475131,4.275207,3.2500677,2.7847886,2.0018322,0.15399534,0.97204417,24.194174,0.30026263,7.7308755,0.9295762,3.2220714,2.434588,1.2608333,7.882057,0.020318871,0.9028246,1.1663498,0.46592367,7.5480566,0.39046663,7.1354914,1.7320571,25.484362,0.37173492,700.45807,0.33439547,1366.045,0.16889079,-159.19902,-0.47995988,1721.4883,0.13887739,1100.364,0.308901,-157.17937,-0.4746869,2838.288,0.08544504,958.08624,0.3537158,-159.417,-0.4436329,-15.782613,-0.40546384,28.509468,0.2708842,0.04536388,0.49924868,-0.017580118,-0.8204915,0.3365215,0.48337165,29.953514,0.3022116,6.8006973,1.634245,5.1831737,2.3477838,-4.1142178,-3.7853644,-11.238465,21.875809,0.016253833,-0.006176377,0.09446277,1.1252813,1.1016525,0.21431817,0.13824219,0.73925,2.7870157,-28.352531,22
