ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
199,36.28971,0.099371135,35.601368,37.145752,38.18648,2.5851135,285.80835,372.4965,28.94088,20.362894,0.42975828,0.39579326,0.2623522,0.42236653,0.56497407,0.30262187,3.0855544,2.4722226,1.8148189,1.0976471,0.19397098,0.6047433,26.771051,0.36309046,12.514682,0.74309444,4.6542172,2.5284698,-3.4347525,-3.777258,0.026635367,1.2656037,1.1821264,0.457831,8.044302,0.37540814,14.071058,0.72526807,32.527752,0.28597128,672.92676,0.29316878,1425.2144,0.1473089,-108.655304,-0.84577054,1733.3936,0.12533116,1145.0858,0.26206833,-107.19448,-0.7807862,2854.6926,0.0789602,961.68506,0.350327,-111.46798,-0.7152576,-19.55981,-0.32258177,32.015545,0.24371968,0.050903644,0.33050296,-0.020769805,-0.6502819,0.24737793,0.45230368,31.209805,0.24076676,12.695048,0.79866785,3.167474,4.2425876,-8.502393,-1.443094,-12.985132,23.37743,0.022248048,-0.007887258,0.13208319,2.1505377,1.9278919,0.27051947,0.22139402,0.2642424,0.47393274,-27.534437
201,33.69608,0.061751343,31.846823,33.879234,35.472244,3.6254215,112.7899,164.10011,21.821087,18.28474,0.658136,0.44275317,0.37387472,0.64281195,0.89420974,0.520335,4.612858,2.4902267,2.9859905,1.373886,0.31981033,0.6083662,25.75428,0.34176776,9.128403,1.3525107,7.161575,1.9810883,-3.8159559,-2.9648287,0.020920482,1.5465821,1.1707687,0.5006783,6.586176,0.4471957,7.021766,1.5380758,23.189714,0.3835754,639.45703,0.27180788,1418.1647,0.15055004,-112.65706,-0.82050437,1718.1312,0.11507477,1045.6954,0.36050022,-115.47744,-0.7456339,2772.3179,0.07889138,923.09625,0.41547576,-117.53494,-0.71395683,-14.713301,-0.41623077,23.141544,0.32387945,0.041168086,0.4353693,-0.023591677,-0.54889256,0.3791509,0.44964027,27.210588,0.2854983,8.302508,1.6534348,9.75818,1.6238176,-6.2661963,-1.912918,-12.872311,21.729103,0.026718844,-0.01842788,0.2665702,2.6256566,2.1782675,0.20965517,0.15771681,0.23435293,0.29940116,-24.093424
203,27.444918,0.1143169,24.780714,26.837921,29.733244,4.95253,108.853935,148.43988,49.59819,57.480667,0.55005395,0.41393057,0.3395063,0.5306186,0.7303952,0.3908889,4.027766,2.1719189,2.765872,1.503471,0.26664028,0.6058854,29.519348,0.30232033,5.7831187,1.7731056,12.1493435,1.0168281,3.1026423,3.1532285,0.021973696,1.2267438,1.2627215,0.48660085,4.505249,0.5131748,7.308318,1.1348108,25.273039,0.3694231,587.7885,0.40438792,1369.1261,0.15740004,-104.70076,-0.87648314,1631.8862,0.17292066,1049.9187,0.26650327,-106.89225,-0.8111865,2682.5476,0.11842529,992.53217,0.30114245,-109.34524,-0.77150756,-15.639359,-0.34672502,24.551044,0.2677281,0.030715672,0.56409943,-0.017440295,-0.6900543,0.31299856,0.4725641,33.37647,0.20420049,4.5894217,2.36063,14.146306,0.9147759,2.3146658,4.811642,-12.659751,20.994143,0.021770716,-0.010396223,0.21829832,3.350838,2.8793192,0.16913043,0.18569991,0.15799999,0.19977026,-25.638363
205,34.53152,0.05693043,32.7214,34.626606,36.494804,3.7734032,60.214886,72.38951,11.765154,9.144426,0.4384839,0.35801888,0.27188638,0.4359703,0.56280136,0.29091498,2.6333227,1.5191453,2.109209,1.2638189,0.17323197,0.54722863,22.920155,0.42631736,12.792263,0.6787082,9.255619,1.116585,1.2092714,7.4641747,0.020940004,0.9292919,1.1545589,0.4575577,8.090589,0.2993422,11.287069,0.8532861,26.346115,0.28758553,656.0823,0.36439037,1441.517,0.1597968,-104.874626,-0.8628953,1708.6864,0.15275012,1173.1642,0.30655077,-105.668724,-0.7863853,2751.848,0.08951676,966.89703,0.334784,-107.8834,-0.7503244,-18.184826,-0.3081428,27.876686,0.21525775,0.0427905,0.38964924,-0.01136085,-0.8244984,0.21594238,0.40932918,26.331839,0.29943126,14.213306,0.63550156,10.670712,1.0544604,-0.45398864,-21.76447,-11.174065,19.614616,0.030022973,-0.002920992,0.12129864,3.3758442,1.9028543,0.28026316,0.2714676,0.2308108,0.2874104,-28.092852
209,37.622154,0.06675868,36.794403,37.588852,39.090523,2.2961197,132.24437,308.11673,76.90073,225.0934,0.53550136,0.40784025,0.2689333,0.5455814,0.71960545,0.45067215,3.4496624,1.7769417,2.5353305,1.2872057,0.21077299,0.59974205,28.93894,0.32231072,6.7071133,1.6814147,-2.102206,-5.5245023,1.6595446,6.686067,0.021245424,2.053013,1.0480454,0.5185721,8.579418,0.34680954,8.845874,1.311913,27.147367,0.3517166,669.58167,0.2890953,1403.0122,0.14325336,-91.09161,-1.0015241,1706.1136,0.1316219,1114.6445,0.28570375,-86.25826,-0.96606517,2786.9387,0.08601815,998.654,0.3479605,-92.01772,-0.8578116,-15.824984,-0.41192806,28.31547,0.26058552,0.04524704,0.40456888,-0.020920265,-0.57476157,0.25827512,0.42264906,32.758614,0.21951623,4.502733,2.647525,-4.257183,-2.9082592,-0.85725766,-13.498576,-12.826298,22.161898,0.018983584,-0.009836993,0.12740412,2.8507128,1.9278919,0.3220779,0.24363767,0.18791665,0.4877099,-26.069569
210,38.635857,0.051750243,37.446354,38.829826,39.753555,2.3072014,60.774586,137.30356,15.083408,13.688003,0.47264016,0.34696892,0.32771608,0.4650868,0.6036446,0.27592853,2.9723835,1.6863658,2.0183682,1.0034086,0.1923432,0.49976835,26.556286,0.3368174,9.138593,0.98823506,-1.9360546,-5.267665,-0.12558356,-92.23689,0.019919943,0.7381101,1.1605206,0.4492072,8.592799,0.31839445,7.5689015,1.4246029,28.630844,0.30371115,765.328,0.23792993,1352.1895,0.15863809,-106.12099,-0.8468952,1791.6886,0.119294964,1115.2577,0.25927132,-104.04753,-0.79380244,2893.9143,0.078942426,954.8457,0.350134,-109.07846,-0.7157945,-16.809286,-0.3346344,30.505339,0.21566978,0.03774709,0.43601498,-0.021686252,-0.5470893,0.23593636,0.36915645,30.956831,0.20327878,8.315654,1.1104958,-4.612916,-2.3312454,-4.3760386,-2.6727183,-11.589746,21.354805,0.01998369,-0.008153456,0.1383741,2.9007254,2.5544703,0.20833333,0.15683815,0.17082474,0.40425235,-27.777378
211,35.802437,0.05490165,34.50755,35.7638,37.375565,2.8680153,42.062664,41.479916,12.883006,23.296522,0.5051153,0.40364757,0.31513727,0.48836163,0.6851574,0.37002015,3.4570498,1.8443971,2.2191725,1.4381415,0.19514142,0.6541118,24.910658,0.30470195,4.3822393,1.8888324,5.1977925,1.6779227,-4.211561,-3.1225817,0.016228968,0.88828844,1.0695547,0.48527884,8.287311,0.33881557,7.8181543,1.3014789,27.767729,0.26254267,661.3387,0.2660023,1444.21,0.14550453,-106.09649,-0.8793249,1720.1975,0.11889127,1143.401,0.2580103,-107.29732,-0.80021346,2770.6018,0.079038695,965.27277,0.32995397,-110.32596,-0.7518322,-17.04687,-0.290372,26.44952,0.22431979,0.056439154,0.31309825,-0.02061132,-0.5459112,0.2609456,0.44565633,29.086445,0.21685636,5.8948245,1.4111428,5.4389057,1.9808205,-12.119253,-0.92873055,-9.257151,17.554659,0.02642773,-0.002016144,0.12174142,2.3255816,1.6524788,0.31060606,0.24552281,0.2742424,0.35640055,-26.982874
213,26.57561,0.13475162,23.352125,26.55687,29.870708,6.5185833,83.540054,124.45758,114.709785,301.77884,0.5116767,0.4001641,0.30033085,0.51618016,0.6850243,0.38469347,4.1814456,2.3458524,2.8410938,1.4965975,0.26466575,0.63996506,25.662338,0.44873926,13.748787,0.72775114,9.785592,1.2199328,3.1834714,3.5987263,0.0240959,1.5387368,1.3395158,0.52232623,4.358956,0.5414978,8.113011,1.0088038,29.404873,0.2705329,612.7922,0.3787234,1413.2109,0.13480736,-123.95547,-0.72716147,1694.0383,0.17676099,1072.7483,0.28508362,-128.04172,-0.6503522,2751.8035,0.11984284,1013.0578,0.27548322,-129.49718,-0.6299211,-19.283289,-0.28095388,26.91466,0.23302037,0.03169893,0.55460954,-0.02125814,-0.6755049,0.31825742,0.40195137,31.231035,0.27317858,14.66783,0.66563207,12.48629,1.0602801,1.7345055,7.65376,-13.352311,20.535395,0.021616895,-0.010885499,0.2287025,3.2508128,2.829244,0.13451327,0.10305932,0.20390908,0.2799516,-26.07066
215,33.852505,0.0709481,32.667023,33.63267,35.599594,2.9325714,63.07288,100.51323,24.880257,54.806118,0.38658115,0.6360592,0.19728404,0.22631788,0.6195683,0.42228425,3.4227917,2.0547895,2.3330474,1.5686471,0.16755247,0.89084554,25.199463,0.2905043,14.440718,0.51772904,5.0931134,1.7964579,2.1866925,4.069159,0.018964909,0.92645246,1.1148632,0.46566558,7.5518494,0.32780918,11.658679,1.0372207,29.625113,0.28300378,609.7966,0.36597404,1436.697,0.15443984,-142.09668,-0.60595506,1629.5557,0.16299936,1135.3501,0.26340494,-140.67241,-0.5823619,2788.7063,0.08795175,936.8751,0.35977694,-143.63924,-0.5410684,-16.472746,-0.39829743,29.1297,0.24345961,0.040359877,0.5004836,-0.011265869,-0.9004816,0.2992746,0.49474037,29.630306,0.25155368,12.620398,0.85085875,4.9485483,2.7054656,-2.4846027,-4.6299577,-14.396266,25.72452,0.01240328,-0.005162559,0.099402726,1.3753439,1.2018027,0.27479166,0.2073643,0.5847727,1.2574387,-27.867136
217,34.688187,0.08455655,34.071564,35.157734,36.207874,2.1363106,209.16774,349.70367,41.320183,54.59069,0.38900962,0.3136531,0.27169657,0.3902358,0.4884944,0.21679783,2.5426736,1.3928856,1.7691392,1.0250058,0.14431658,0.50295484,23.363504,0.43253928,13.335443,0.65079385,7.070599,1.4005868,3.3103054,3.2248225,0.027567284,1.770913,1.1562629,0.5096348,8.178707,0.34202126,11.661968,0.8076575,28.450733,0.3102053,694.76825,0.33012894,1406.4579,0.16932909,-101.889946,-0.8796899,1783.5308,0.16342081,1181.7784,0.30078903,-103.169174,-0.7874851,2831.6685,0.10187226,1048.9823,0.3127347,-105.89873,-0.74436235,-19.56194,-0.3019756,30.485992,0.20376492,0.041276306,0.43676287,-0.013359304,-0.8854909,0.17112458,0.3811051,28.683414,0.23533696,15.674181,0.49110374,5.7507486,1.8902403,1.0229278,10.89045,-10.7731695,19.102827,0.024242338,-0.000264893,0.109497845,3.5508878,2.5538309,0.21284312,0.1591853,0.16947368,0.1956332,-29.447266
218,36.62993,0.14310133,34.037853,36.890373,40.974297,6.9364433,238.58742,385.8595,66.63636,86.12849,0.52085686,0.4465392,0.26318255,0.5139026,0.70109427,0.43791172,4.9742837,3.1787694,2.5842257,1.3974144,0.26172492,0.6827905,22.478569,0.50628924,14.486639,0.7948413,4.6682706,2.402379,2.9716733,3.8874288,0.03051255,1.3579139,1.3101264,0.46484804,7.5892224,0.44611794,10.950074,1.0331689,25.48359,0.43083325,802.6739,0.26237333,1364.9762,0.18970278,-130.5384,-0.64596015,1849.2698,0.11711305,1097.713,0.27914312,-130.46104,-0.6089059,2901.5347,0.08445557,954.69604,0.3272996,-132.15823,-0.58564955,-18.512547,-0.3937415,28.926651,0.29327586,0.036758695,0.524949,-0.015350952,-0.82226145,0.3067516,0.4990417,24.35201,0.40300262,14.938959,0.7645643,4.32777,2.9958632,0.21406345,54.284946,-13.995784,23.629843,0.023892522,-0.010690927,0.23029965,2.950738,2.9293942,0.13153845,0.09386857,0.20293577,0.23198108,-25.401384
219,27.320513,0.055164363,26.24545,27.145365,28.629536,2.3840866,25.9954,25.287468,16.21843,20.46336,0.47691056,0.48327696,0.23822299,0.45785168,0.65545225,0.41722926,3.4947782,1.920597,2.554983,1.6726727,0.20485735,0.5913376,27.559462,0.3544078,11.846724,0.7490742,9.5025425,1.1339202,-1.119029,-9.173671,0.019393392,1.610981,1.1499664,0.4887381,5.281972,0.37602302,8.058528,1.0202992,28.790977,0.30572745,644.0788,0.33447483,1430.5044,0.14586987,-101.325294,-0.89215344,1676.9204,0.17378075,1174.4435,0.24805048,-105.805855,-0.80129415,2796.7163,0.0890968,1019.16,0.3861182,-109.8454,-0.7365501,-17.297619,-0.35844442,29.26116,0.23236258,0.017717414,0.9957803,-0.015927248,-0.6963277,0.275536,0.37921372,33.165493,0.21405472,11.14544,0.91584677,11.097676,1.1100415,-3.3251681,-3.5822215,-12.501281,21.440632,0.01714924,-0.004263126,0.12185118,2.3255816,1.977967,0.26379746,0.21982905,0.22423077,0.34375572,-26.682392
220,38.672504,0.12278005,37.869453,40.076057,41.51468,3.6452255,284.35602,415.1724,71.81273,66.91905,0.33533767,0.4089782,0.1971016,0.32171652,0.45219332,0.25509173,2.5026844,1.7177411,1.6072176,0.88479006,0.11952279,0.589799,23.497103,0.349384,12.995456,0.7147372,1.2172157,7.881645,1.6800354,6.665574,0.03365939,1.6149125,1.2598857,0.45229295,7.681616,0.4010414,10.296651,1.0924348,29.137918,0.33776048,738.6756,0.23915145,1371.9811,0.14497872,-143.96571,-0.5785551,1788.6581,0.120597094,1059.4478,0.26034975,-139.64778,-0.5800786,2886.1965,0.08967383,974.6415,0.32310423,-142.71555,-0.53788286,-17.586216,-0.38901097,29.381262,0.24479355,0.03234457,0.5085005,-0.023423303,-0.5163079,0.16756502,0.40262932,28.49155,0.22352317,10.745984,1.0339674,-2.958883,-3.7169435,-4.41267,-2.6221087,-14.116586,23.1649,0.014896465,-0.009281637,0.09396485,2.8007004,1.8027041,0.18416665,0.15610494,0.37567165,0.48006284,-32.16225
221,23.1597,0.08050711,21.991985,22.916016,23.967016,1.9750309,57.454613,103.466705,58.10476,125.85469,0.51800245,0.5595822,0.22465122,0.47976208,0.7315004,0.50684917,4.7538238,2.7666333,2.7514837,1.5262408,0.28227633,0.7756511,28.194492,0.35780752,11.278868,0.7846764,5.2546096,2.2619157,-9.113002,-1.6956102,0.018699056,2.0265234,1.3495543,0.49401003,2.7214847,0.7515156,3.2032962,1.9809254,29.15326,0.26076806,591.0525,0.342225,1426.6476,0.15471542,-139.26419,-0.6416428,1624.9546,0.19315772,1175.1501,0.2351633,-143.43616,-0.57811785,2747.6995,0.09799144,959.7337,0.31932583,-145.7432,-0.5457633,-18.027836,-0.3315386,29.146435,0.1754921,0.038218126,0.48761868,-0.029319433,-0.4936253,0.4156294,0.45038024,35.609005,0.18389755,10.517466,1.0026064,5.1448574,2.604799,-17.913464,-0.81341475,-13.201604,23.668331,0.020222468,-0.013298946,0.22350074,2.1255314,1.8527793,0.15662162,0.13634491,0.36283782,0.5000338,-25.382362
223,37.080105,0.09777915,35.705635,37.377068,39.186768,3.4811325,170.73155,323.25058,75.63803,99.51797,0.4048653,0.3299401,0.27540487,0.4021705,0.5152601,0.23985523,2.7946475,1.3449128,1.9758624,0.85622287,0.16254972,0.48086017,21.38763,0.39617923,13.334592,0.6949377,9.193819,1.1830484,0.8616551,14.207382,0.030964637,1.414764,1.3419356,0.4484235,7.7892656,0.35308102,9.37824,1.3179319,22.346762,0.43281424,775.67114,0.272229,1339.5503,0.17672604,-128.1555,-0.6615793,1840.9403,0.11904834,1078.0752,0.290769,-126.84337,-0.6302989,2860.0735,0.08287553,955.83527,0.35194236,-128.3643,-0.6094744,-18.615356,-0.36431855,28.233883,0.29147908,0.02816209,0.66939425,-0.016441597,-0.65516526,0.19809188,0.363904,25.001432,0.26941264,14.290121,0.71108556,9.041847,1.3481264,-3.4075744,-3.5621886,-12.472302,20.704966,0.016005673,-0.00750542,0.13561736,3.750938,3.0295444,0.13355371,0.117204785,0.18059322,0.28316998,-29.781399
224,35.36536,0.054378793,34.147316,35.66603,36.620342,2.4730263,168.74371,344.80185,16.253712,31.051153,0.5361499,0.40975702,0.3178039,0.53261787,0.71022844,0.39242455,4.478138,2.8272338,2.5753856,1.3729633,0.27545363,0.67070764,22.64423,0.4584605,17.175756,0.651104,10.002262,1.0873234,0.16685575,73.34917,0.020853458,0.9962466,1.1717256,0.5253149,8.873516,0.3112253,8.274325,1.05828,25.421288,0.33206728,790.1298,0.24629855,1375.1375,0.16592911,-93.87216,-0.9048105,1853.1874,0.1149398,1082.3676,0.2909027,-98.246735,-0.7940903,2934.5205,0.075204514,909.8499,0.36783853,-100.39891,-0.7589598,-20.58579,-0.33196458,30.424707,0.2504595,0.030525232,0.57890695,-0.019080773,-0.5984466,0.3495971,0.48877764,26.11071,0.33641782,19.38649,0.5750924,10.117794,1.2015147,-2.5713828,-5.145912,-11.800219,18.970316,0.010155397,-0.007092317,0.1579965,2.875719,2.0781171,0.28686747,0.26019886,0.1916,0.28637055,-23.115396
226,33.847713,0.06718186,32.001106,33.95286,35.698986,3.6978798,90.35701,138.92784,19.157358,20.454868,0.44444108,0.51864374,0.22566554,0.40707135,0.6392988,0.41363326,3.4530833,2.22924,2.484045,1.3519037,0.17828399,0.70787716,23.751926,0.35506788,10.721706,0.8267715,3.1543925,3.4017186,5.8661084,1.6905729,0.020120839,1.1940082,1.2008895,0.45040083,6.510451,0.40301937,8.070802,1.0537248,26.029005,0.34963962,708.3247,0.2844349,1409.5784,0.15341525,-135.35374,-0.64545614,1726.5736,0.1216913,1133.7843,0.2922816,-135.37949,-0.61369467,2805.1143,0.095271446,973.8456,0.31474835,-138.18507,-0.5746083,-14.929235,-0.4199476,26.71289,0.2790588,0.033999626,0.5332376,-0.015614094,-0.8790588,0.2696256,0.44025186,27.25274,0.30600753,10.744953,0.9917986,0.2088272,64.843834,3.306507,3.6972802,-12.444099,20.589024,0.016503055,-0.006278149,0.124932654,2.2005503,1.6524788,0.2139394,0.14952326,0.3821875,0.7499259,-28.08681
227,35.761887,0.05890214,34.633953,35.47357,37.186436,2.5524826,202.50449,338.17148,12.337826,19.231945,0.5834192,0.39486733,0.36739734,0.5779039,0.7686838,0.40128645,4.4063945,2.5562186,2.43224,1.3017967,0.26202062,0.6127313,24.178265,0.39008984,11.995015,0.96482354,6.024025,2.1577315,-5.886064,-2.2024531,0.02140479,1.3728048,1.0963423,0.47884968,8.414612,0.33163512,8.52282,1.186341,26.060463,0.33300796,762.76575,0.23604919,1348.2877,0.16856612,-79.00137,-1.082323,1822.7094,0.11632952,1091.7056,0.2673308,-84.571724,-0.9203856,2888.9436,0.07705699,907.7319,0.3606795,-88.15654,-0.8522479,-17.360487,-0.462466,28.89875,0.2555318,0.03873052,0.48756376,-0.01750185,-0.74204963,0.31955343,0.47740492,27.209084,0.27558285,12.701113,1.0070266,5.5921564,2.595326,-9.4522,-1.3438561,-10.492897,19.159239,0.017564036,-0.004557537,0.14229444,2.8257065,1.8527793,0.3551351,0.367825,0.17084506,0.27321637,-24.060038
228,26.954128,0.11371527,24.81502,26.05181,28.125055,3.3100357,124.09418,124.85315,53.979343,86.97299,0.584503,0.422371,0.37831795,0.5534071,0.75687754,0.3785596,3.9742315,2.3156056,2.741428,1.6221237,0.30712262,0.5692772,30.38642,0.30209816,11.033315,0.9235625,11.237216,1.0322652,4.481742,2.6437116,0.023797164,1.6719718,1.220848,0.51336455,5.311187,0.45120633,10.368924,0.96719694,31.52339,0.32386452,663.671,0.38670963,1361.0887,0.15756412,-76.66824,-1.1530031,1712.1415,0.18377526,1071.3131,0.22123884,-81.84164,-1.0009475,2782.928,0.121641,991.69855,0.31419015,-86.15082,-0.9147426,-18.09917,-0.37442964,29.310411,0.25898704,0.028827671,0.6641311,-0.014032096,-0.9155364,0.3291351,0.46775565,33.43849,0.21447617,10.886087,0.9730194,11.151829,1.0873795,3.5740426,3.469612,-14.330311,23.81921,0.019511312,-0.006388002,0.26526752,2.7756941,2.1287253,0.30094117,0.25997117,0.15567902,0.1713774,-23.648836
229,37.304363,0.051968955,36.637695,37.382786,38.50917,1.8714752,49.922096,79.21767,40.962322,98.59037,0.37366328,0.3464657,0.23794502,0.37321326,0.48245662,0.2445116,2.7714946,1.4519434,1.8763268,1.0600442,0.15920283,0.55220896,23.770262,0.3804378,15.05105,0.67189366,6.7559423,1.7081667,0.1654644,67.48854,0.025791207,0.8301013,1.2602527,0.45429716,8.551653,0.3143108,13.55633,0.76142067,28.585,0.28724912,740.8731,0.28581133,1452.4424,0.15628433,-135.66017,-0.6111302,1814.5542,0.14512125,1217.9185,0.27422592,-132.07202,-0.5959068,2877.8904,0.091036044,1026.6306,0.3406283,-133.8262,-0.5717852,-20.52729,-0.38845426,31.827301,0.23738079,0.036522906,0.4892831,-0.017042821,-0.73792744,0.21296228,0.4070084,28.324396,0.25593156,17.186165,0.6160911,5.9004436,2.321391,-3.5694332,-3.3461561,-13.53214,22.748756,0.015706608,-0.008103322,0.12209608,3.2508128,2.4787183,0.1560606,0.11090825,0.24369566,0.2796532,-29.16891
230,33.95662,0.078641884,33.455986,34.45587,35.29777,1.8417854,157.85226,329.6792,27.766014,25.316925,0.46705207,0.40797198,0.24963897,0.4618756,0.6377703,0.38813132,3.0167427,1.3319103,2.3098834,1.3420389,0.19394894,0.5532162,27.00326,0.3818716,14.483433,0.5956572,5.1888247,2.2802083,1.8221948,5.6021237,0.023086533,1.4535989,1.1290832,0.50895226,7.9357595,0.34707227,7.520287,1.2566556,28.567242,0.29182726,713.95624,0.30247784,1405.5288,0.17304398,-92.64783,-0.95758796,1770.6307,0.14630392,1142.3994,0.24614736,-97.6554,-0.8235147,2843.3362,0.08942471,978.7955,0.32507095,-100.891754,-0.77000475,-19.663198,-0.2846214,31.438055,0.2249054,0.03175205,0.6278846,-0.019410968,-0.5985458,0.24349841,0.39544848,31.186298,0.25542748,15.195012,0.60749906,4.21214,3.1193824,-0.51464695,-22.31628,-12.6937,22.042725,0.013789675,-0.005878151,0.11889056,2.9257317,2.103155,0.2777381,0.22095759,0.19513159,0.23621187,-25.977661
231,37.111362,0.051070046,35.843616,37.06951,38.611465,2.767849,86.921295,163.42274,13.591181,9.7811365,0.6580893,0.3627476,0.48139092,0.6635539,0.8446262,0.36323527,5.2057724,2.8404138,3.3029568,1.6525123,0.36796135,0.5519694,29.92219,0.2975794,10.595123,1.0205678,0.50661576,24.727152,-11.130112,-1.195728,0.019266304,1.4576464,1.1124278,0.4990128,9.086324,0.32126307,3.7859628,2.7838185,27.055374,0.32760856,748.3979,0.25576323,1368.475,0.15504989,-63.937428,-1.2345086,1812.3726,0.14384301,1144.7273,0.2841134,-70.4183,-0.9933749,2904.9875,0.07717975,944.02515,0.329232,-75.4806,-0.88536286,-19.137716,-0.36701432,32.24304,0.22348481,0.046467297,0.34657958,-0.025072252,-0.48600298,0.41635355,0.42004982,31.739788,0.25753474,10.668359,1.070261,-0.35512912,-37.268814,-13.522043,-0.95963466,-13.937138,23.915152,0.0243132,-0.013098942,0.21272856,3.4758692,1.7275914,0.43289855,0.39310026,0.14081967,0.23112905,-21.611626
232,37.112614,0.08336085,35.90956,37.293,39.07467,3.1651077,292.03973,424.07416,36.12739,36.677853,0.48500946,0.40969074,0.29170007,0.48804125,0.6526383,0.36093825,4.0542564,2.1930368,2.482369,1.2057225,0.21178082,0.59324265,23.353743,0.45406112,14.43209,0.79899454,6.7929845,1.7219229,-7.333359,-1.8665258,0.024876721,1.3379185,1.1783911,0.515605,8.30926,0.37824413,9.620192,1.0681312,26.6486,0.3256687,735.4183,0.26729053,1378.7957,0.15637349,-104.90788,-0.84508234,1809.3668,0.13393272,1091.1445,0.3096841,-103.55062,-0.78938496,2868.2332,0.07839632,937.4146,0.3770399,-106.26671,-0.7454947,-18.560097,-0.35490906,29.285528,0.24718386,0.042049017,0.441968,-0.021832103,-0.5644478,0.2543576,0.41857123,27.09947,0.32000104,13.7853775,0.86895627,5.9829154,2.1349685,-12.12172,-1.039776,-13.0701065,21.159695,0.02257022,-0.012068525,0.15705281,3.4008503,2.4536805,0.22091836,0.21072803,0.18224719,0.352617,-26.451637
