ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,self-esteem,SE
106,34.539127,0.0791138,32.765522,33.87311,36.527836,3.7623138,111.84773,139.5967,43.01152,79.73424,0.68033904,0.4373112,0.44036713,0.6708784,0.91529137,0.47492424,4.8797565,2.9247878,3.2453625,1.614952,0.3797566,0.6812539,25.338305,0.43286142,16.390514,0.70034075,3.623375,4.2500987,-4.8807087,-2.6002474,0.019887382,1.3638891,1.1524127,0.533121,7.68568,0.40230724,9.738663,1.046393,30.954323,0.278247,659.59344,0.30134147,1451.2793,0.15883465,-81.77161,-1.0846922,1730.9801,0.13779628,1156.5247,0.3074613,-87.44626,-0.91041416,2816.797,0.0830604,969.2645,0.40530178,-91.50149,-0.83569944,-18.523296,-0.3878327,29.45977,0.26133618,0.051279888,0.37779996,-0.024150088,-0.5065622,0.44758824,0.5522214,28.108467,0.35196534,16.389791,0.7099271,2.5907998,6.4183307,-7.1372004,-1.825991,-14.185512,23.364052,0.031010482,-0.012735664,0.25686383,2.9257317,2.4787183,0.25252524,0.22171663,0.14426966,0.2390378,-21.682207,33,33
107,24.405031,0.12611584,22.218847,23.619875,26.002508,3.783661,93.85438,118.83903,56.46755,63.995384,0.53311765,0.4292443,0.28462404,0.52002245,0.7205361,0.43591207,3.474578,2.3036864,2.3005242,1.3298903,0.24845897,0.5857161,25.425564,0.40771332,17.4224,0.42867288,6.2088213,1.8307432,-3.899716,-2.6484687,0.02283409,1.9695452,1.253585,0.5040853,4.22237,0.4905142,9.283641,0.9138425,32.06814,0.24671179,644.487,0.33648235,1428.9609,0.13445543,-99.72074,-0.9528999,1708.251,0.1820829,1208.4121,0.2305139,-106.77737,-0.8167916,2788.7034,0.110826604,989.79364,0.336161,-109.30822,-0.7750203,-19.099813,-0.28985062,29.815468,0.21346684,0.029113952,0.61439097,-0.027228273,-0.44428858,0.3155808,0.39735255,30.199245,0.22559583,18.95043,0.36068922,5.6523876,2.3185942,-6.416858,-1.6814458,-12.8743,21.318851,0.021186763,-0.0115176,0.17637682,2.475619,2.0530796,0.24378048,0.18903248,0.22304878,0.2433741,-25.19174,32,31
108,35.701454,0.06732838,35.085205,35.90711,37.153545,2.0683403,95.80041,140.31212,65.583336,205.49324,0.4770822,0.38508475,0.2978897,0.46684352,0.61330944,0.31541973,3.4800894,2.0059013,2.0242004,1.222074,0.21206391,0.5833045,26.374062,0.34966215,13.928298,0.69217277,2.855285,4.1787324,-0.10996179,-95.57668,0.02381064,1.6959915,1.0706081,0.49941146,8.971734,0.3220349,13.288235,0.7542342,30.4162,0.27972552,709.98193,0.31021124,1414.388,0.13825367,-108.61694,-0.8316493,1766.5654,0.1378503,1161.5593,0.27742276,-109.146484,-0.7599827,2880.0603,0.08306238,970.6802,0.35598916,-112.77567,-0.7048275,-19.849422,-0.36190838,32.25059,0.21994513,0.049591374,0.35856572,-0.016444191,-0.63623005,0.25927758,0.4405928,29.472347,0.26914248,15.97975,0.6273804,2.837878,4.7098193,-0.71136206,-16.646631,-12.452881,23.739388,0.028905049,-0.009306821,0.15826884,2.950738,1.8040591,0.28694445,0.27101475,0.28095236,0.30660307,-25.772808,26,26
111,36.85345,0.05749516,35.366505,36.793125,38.653633,3.2871284,40.16895,44.179615,17.121838,20.461199,0.7153583,0.47544572,0.42061535,0.6955419,0.984128,0.5635127,6.2152343,3.8470085,3.7711568,2.2924676,0.3236832,0.6435374,20.575905,0.51307046,8.069725,1.6849408,1.4269259,9.253408,-11.877975,-1.2905993,0.019586882,1.1410171,1.1432256,0.45682344,7.3388777,0.44131202,7.4794917,1.5454216,23.488405,0.4075987,735.54083,0.265931,1407.7775,0.16080894,-90.60528,-0.98251456,1739.7938,0.12721965,1125.3331,0.26063734,-88.25205,-0.9335566,2823.7466,0.086892255,915.1591,0.42788532,-92.360115,-0.85678416,-13.764482,-0.5116173,24.754503,0.30394697,0.05438257,0.32381597,-0.016437825,-0.78202397,0.399734,0.48638484,23.415752,0.37386,6.7365646,2.1996553,1.1091394,13.12126,-15.778134,-0.9951298,-8.989615,17.654543,0.035139993,-0.006016745,0.1933803,2.6006503,2.2283425,0.27460673,0.20155048,0.1721519,0.2364648,-23.592422,30,30
113,23.850594,0.11711115,21.978962,23.312815,24.799997,2.8210354,82.8577,159.44377,131.16711,346.4493,0.3730467,0.4973382,0.19335422,0.34966585,0.5382524,0.3448982,3.121427,1.9244148,1.9438608,1.1881746,0.16103862,0.6494427,25.358604,0.3981614,13.90342,0.58410615,9.879938,1.0019253,3.4094343,2.6664462,0.020458374,1.7704328,1.2313702,0.5285817,3.663328,0.56960917,10.622933,0.90087247,30.712454,0.24835844,644.6975,0.35723934,1397.6549,0.13867062,-144.3369,-0.59158295,1679.3542,0.16878223,1143.301,0.22197086,-147.3171,-0.5427252,2738.1323,0.109906875,996.69617,0.31753656,-149.0978,-0.51761013,-17.544243,-0.30796382,27.807974,0.21519296,0.026380546,0.70665467,-0.01685729,-0.69249994,0.2277172,0.38588527,33.23757,0.19191231,11.19522,0.75338477,9.432259,1.1697463,1.1037958,11.184574,-14.346777,23.258476,0.020432124,-0.006904068,0.13311695,2.3005753,1.6775163,0.16656718,0.15683007,0.40925372,0.6431877,-29.829266,32,31
114,34.013004,0.07722722,32.740593,34.163826,35.556293,2.8157005,90.82938,116.44965,18.849226,18.310335,0.570645,0.47822118,0.25997567,0.5703793,0.7989348,0.53895915,4.4418664,2.51745,2.5496788,1.6378495,0.32429677,0.6915089,28.009178,0.39664665,16.17569,0.6144701,9.205873,1.2414764,1.6253707,6.3851824,0.020805724,1.227631,1.1557636,0.5450559,8.258461,0.34225726,7.937151,1.3135759,29.723415,0.31417283,646.5861,0.3391538,1427.282,0.1892851,-85.097496,-1.0373757,1735.1278,0.15043306,1156.517,0.2815032,-91.14683,-0.8630751,2815.884,0.09396335,986.863,0.32820162,-94.49222,-0.8054896,-21.32026,-0.3038524,31.949383,0.24422774,0.039126206,0.44164506,-0.022078155,-0.5257913,0.40407756,0.464319,31.803389,0.31392902,16.962536,0.62547415,8.858131,1.4549382,-0.2924298,-38.332355,-14.807297,23.501156,0.020971777,-0.007556563,0.18109117,2.475619,1.8778168,0.33386666,0.28278095,0.20136364,0.36044958,-21.98176,32,33
115,24.591618,0.11108666,22.586258,23.924145,26.288218,3.7019596,120.25998,219.8195,41.444412,70.72107,0.6962419,0.38352984,0.38374883,0.7140767,0.9309461,0.5471973,4.225401,1.9838971,3.1576164,1.8930136,0.34687254,0.51390016,29.05959,0.27669492,10.054921,0.772207,6.6063957,1.5737123,-6.5797863,-1.8329384,0.020534057,1.9502565,1.1847775,0.520048,4.1438136,0.51362944,6.410735,1.2751986,28.113451,0.24888408,737.4165,0.2841161,1300.0155,0.18853436,-95.9361,-0.99636966,1812.998,0.1598171,1051.3947,0.2321307,-102.31647,-0.86195517,2832.771,0.099064484,841.3991,0.30899364,-104.216194,-0.82905895,-16.690704,-0.31084174,27.226,0.20039047,0.040768676,0.44902235,-0.026318854,-0.5607412,0.4214076,0.3644723,32.410706,0.17208707,9.527111,0.86264294,8.451213,1.3365829,-10.2089815,-1.2593057,-13.589634,23.139378,0.03191559,-0.013573377,0.26114875,2.8507128,2.203305,0.23386364,0.21266933,0.20418604,0.25038323,-22.614834,28,28
116,30.452303,0.08429785,29.392582,30.75874,32.333374,2.940792,94.887344,201.66663,24.600357,38.82966,0.46578622,0.41345516,0.24570684,0.46595344,0.6288703,0.38316345,3.3343027,1.8339515,1.9549011,1.0436141,0.22382022,0.60754544,29.318834,0.2912871,14.662997,0.48778597,9.688305,1.0930644,4.31224,2.0991232,0.021553287,1.1245048,1.1542281,0.51290786,6.8024044,0.3541574,2.8122714,3.1200113,28.601606,0.26539776,590.5192,0.36947697,1422.2764,0.14305334,-102.16779,-0.8947048,1650.249,0.17396802,1150.3884,0.24503484,-107.51945,-0.7741938,2713.0884,0.10975938,971.9735,0.31770918,-110.52875,-0.7273298,-19.77589,-0.24410373,29.926682,0.19618122,0.034352433,0.50779104,-0.018000867,-0.63895243,0.2865454,0.4232536,33.666855,0.19297704,15.685618,0.51215345,11.434192,1.0548763,3.3945096,3.1174817,-14.762391,24.155365,0.016741047,-0.006860082,0.15110032,2.575644,2.028042,0.25666666,0.2041302,0.21617284,0.28211093,-25.713245,27,27
117,31.067526,0.12602985,30.724707,31.809603,32.915222,2.1905155,294.70334,270.51764,121.68807,332.17862,0.39603853,0.41465795,0.2217527,0.3874298,0.5430125,0.3212598,3.0498276,1.6483061,1.9065636,1.195425,0.18711866,0.60947657,23.97331,0.3614858,14.820362,0.5231779,4.366536,2.1169057,2.881914,2.7378335,0.029069895,1.612046,1.4018342,0.5164469,5.369925,0.47819048,3.5801406,2.638546,27.51856,0.25127625,586.70465,0.33792907,1443.1777,0.13006034,-160.0844,-0.47161874,1659.7593,0.15445499,1104.2676,0.26021546,-161.03406,-0.44162768,2744.1729,0.08978656,1013.545,0.2810961,-162.4961,-0.42131057,-18.37819,-0.28973138,28.334633,0.20406887,0.048118208,0.36390746,-0.022330754,-0.4724846,0.2711832,0.34888738,29.66407,0.2205853,15.344595,0.54834276,5.249022,2.4085557,0.24969344,42.69776,-14.54078,24.006239,0.031055855,-0.010179663,0.16335316,2.575644,1.7025539,0.121764705,0.09113566,0.4452941,0.8059639,-29.435555,30,30
118,36.892616,0.048965946,36.429527,36.99281,37.695946,1.2664185,154.77,301.72064,19.78121,37.286373,0.4591273,0.34891522,0.29715315,0.46937326,0.58845806,0.29130492,3.005636,1.6537817,1.9580264,1.0818105,0.18800895,0.5199214,27.109894,0.3817871,14.61444,0.6330247,-1.4869723,-7.7766705,-8.453805,-1.3176714,0.021927545,0.989606,1.0636336,0.4741162,9.01519,0.30582452,12.224752,0.7385774,33.14873,0.23010819,762.57086,0.25224409,1398.6578,0.16729136,-81.300995,-1.0441388,1823.7065,0.13984908,1198.1329,0.2273995,-84.17645,-0.8922495,2947.3914,0.08060172,995.95856,0.33069855,-89.554344,-0.7966204,-19.071556,-0.3570856,33.115,0.20316958,0.05570513,0.2829988,-0.019747369,-0.599911,0.22529374,0.38166827,30.980732,0.26503184,15.66247,0.5876201,-3.4086,-3.6519208,-11.9331045,-0.8805201,-10.959821,20.389782,0.026826836,-0.0042836,0.104978845,3.0757692,1.9042846,0.3535526,0.29412097,0.16342857,0.22211246,-26.650234,33,33
119,36.553844,0.10179223,34.534576,36.616554,39.149616,4.61504,188.10483,436.00824,32.63306,29.052118,0.55999774,0.41946405,0.3307162,0.55060333,0.76504266,0.43432647,4.495137,2.5028436,2.853885,1.3789968,0.27591828,0.6245971,23.017889,0.45881718,10.080225,1.0067853,3.8664334,3.4246829,-7.257643,-1.8317386,0.02407437,1.0598482,1.2664765,0.43892056,7.160144,0.4427272,14.106275,0.77191514,28.62703,0.35263667,686.431,0.32627854,1391.7053,0.15821673,-123.17006,-0.72536415,1746.8531,0.15273897,1151.1984,0.32431522,-117.87882,-0.71142894,2813.5298,0.09040251,988.017,0.38042006,-120.23065,-0.6764366,-15.94457,-0.41721013,27.179802,0.29002306,0.058091793,0.3007287,-0.019546706,-0.58430403,0.35606387,0.39815667,27.160532,0.31954145,9.385576,1.1428894,2.2360232,6.827327,-13.633353,-0.90668106,-11.681703,20.372068,0.03852186,-0.010170938,0.20539257,3.1507878,2.6289434,0.16990477,0.13819584,0.19558822,0.26058596,-25.61381,33,33
120,33.424236,0.088514976,32.329155,33.42367,35.288803,2.9596481,166.29855,304.73605,44.682316,77.43274,0.3910803,0.32080343,0.27329177,0.3842772,0.4905663,0.21727455,2.556466,1.6955658,1.3892486,0.77444226,0.15089716,0.5268848,21.231514,0.3874498,13.555092,0.58579004,8.661873,1.1138997,2.9526114,3.592036,0.029025152,0.974681,1.2913928,0.46209705,7.3353777,0.33766523,5.7083426,1.504529,21.841007,0.34333906,794.979,0.27926704,1354.7378,0.18928897,-126.604546,-0.6725531,1868.0958,0.14188558,1140.8579,0.2703572,-127.09323,-0.6286166,2880.5942,0.096639484,1075.5353,0.3208082,-128.49323,-0.6094692,-17.241,-0.33344582,28.866608,0.21237566,0.027862612,0.6179878,-0.012545249,-0.8656951,0.18058707,0.3912933,25.367899,0.25212812,15.124785,0.52371985,9.833887,1.1359547,0.43471262,26.284037,-11.821156,21.376043,0.023658752,-0.003317966,0.12787157,2.8257065,2.7798648,0.14666666,0.12061651,0.2035238,0.20858698,-30.085667,34,34
124,36.19369,0.0721732,34.493053,36.02219,38.03916,3.5461082,194.03195,374.38287,25.940155,47.805523,0.5337349,0.4720122,0.2681418,0.5132134,0.74880797,0.48066616,4.4411554,2.353178,2.7128735,1.6102887,0.2713638,0.6684698,25.354986,0.40790424,11.7787075,0.95433253,-0.23836909,-62.748974,1.6573585,7.014441,0.02421867,1.3549652,1.2609413,0.50161654,7.8115606,0.4208842,7.6833386,1.4908592,26.16987,0.3716314,742.2725,0.3023717,1394.4501,0.15800081,-113.07755,-0.7867416,1769.1622,0.15071188,1173.5956,0.26101178,-111.24115,-0.74753755,2871.6055,0.09155304,967.1575,0.3669852,-115.07781,-0.68931454,-18.078222,-0.46243012,31.245752,0.26530126,0.040219713,0.5627658,-0.01717212,-0.76105,0.33731014,0.4543761,29.224052,0.3077968,12.923175,0.93928003,-2.5580976,-6.374616,-0.054861452,-247.91771,-12.307914,22.1143,0.025940536,-0.008813042,0.20016359,2.575644,2.3541198,0.21053192,0.16090414,0.20032966,0.34109536,-24.61651,33,33
125,30.471794,0.03492634,29.669123,30.386597,31.264542,1.5954189,67.87746,108.37532,15.724908,28.906883,0.47493565,0.30510962,0.3271839,0.46277383,0.5904241,0.26324022,2.488917,1.4325384,1.5644644,1.0224597,0.19803332,0.30964097,30.360533,0.22922261,9.170773,0.82061327,3.07721,3.2683997,-3.6892097,-2.1526387,0.023132492,1.6612544,1.2484325,0.44990137,5.3324723,0.35541403,6.273654,1.0260739,29.758043,0.231104,687.377,0.30283496,1477.7815,0.15753858,-109.1756,-0.84901005,1701.6244,0.15260674,1219.098,0.26099622,-112.41318,-0.7737257,2795.064,0.096638754,1059.0166,0.32765463,-116.86838,-0.70523745,-15.310792,-0.3236742,28.083633,0.18088424,0.03778318,0.42739457,-0.01757101,-0.55558634,0.23001072,0.23323566,33.262768,0.15849465,8.082338,1.0641602,5.650042,2.141627,-6.1786594,-1.3833596,-13.599096,25.260101,0.030581819,-0.010967056,0.16707852,2.6006503,2.0030046,0.236,0.17881976,0.24897435,0.4166121,-28.867395,28,28
126,34.440983,0.068755195,33.209423,34.58789,36.241386,3.0319633,366.0308,467.10498,47.21492,86.69407,0.39628989,0.30983782,0.27582267,0.38562545,0.5023283,0.2265056,2.2037797,1.0651256,1.5913858,0.9074223,0.1831815,0.537119,24.603136,0.32532665,17.374023,0.40325823,12.615861,0.7404314,1.063299,8.568087,0.031316265,1.0686432,1.2851706,0.46576515,7.8094673,0.2774309,12.575761,0.70542383,27.698862,0.26553285,720.6783,0.2899954,1437.933,0.14902161,-100.74962,-0.8573965,1813.6185,0.12129065,1145.037,0.29956788,-104.06452,-0.75662386,2839.3357,0.079844885,964.78033,0.36518535,-105.43725,-0.7351694,-21.136578,-0.23953974,31.055107,0.2017202,0.037872393,0.5341724,-0.016138447,-0.5722612,0.21510367,0.44115382,27.333397,0.24556398,18.398243,0.3732842,14.329522,0.65695345,-1.2868242,-7.503277,-15.43542,24.271955,0.025826637,-0.006711114,0.140033,3.4758692,2.653981,0.20801887,0.17213652,0.15689999,0.18145353,-28.228596,32,33
127,37.79317,0.06562462,36.52894,37.534504,39.514572,2.9856339,69.16651,97.10779,77.79543,208.0994,0.39269015,0.34279743,0.26006812,0.38255993,0.50562686,0.24555874,2.3784647,1.2745771,1.6158003,0.76812994,0.16736998,0.5168291,26.731215,0.32417318,12.2008705,0.7379275,3.6598597,3.2012308,-1.4366484,-7.0040846,0.02534911,0.94249225,1.2006569,0.47251883,8.685181,0.31066185,9.637243,1.0931636,26.557453,0.321983,772.3891,0.26668313,1397.3711,0.16847567,-107.59075,-0.81247336,1805.2074,0.13655025,1153.7208,0.25658903,-103.36844,-0.7824335,2925.3616,0.08180695,980.66376,0.3298939,-107.80423,-0.7132871,-18.678476,-0.36451754,32.701534,0.19502744,0.039926853,0.4058223,-0.014867649,-0.70009506,0.20342474,0.38453457,30.341085,0.23805474,11.834288,0.8227671,1.7173136,7.6173267,-4.140321,-2.5557508,-14.286942,23.906235,0.024478888,-0.008094009,0.1202535,3.1757941,2.5788684,0.2115534,0.21661453,0.1809091,0.30374044,-28.446121,29,28
129,33.610588,0.12078651,33.348618,34.44791,35.648136,2.2995186,232.97726,264.4664,64.812996,68.40493,0.47326255,0.43217632,0.25340265,0.46664396,0.65078455,0.3973819,3.3648872,1.8704503,2.1175709,1.2809876,0.18168911,0.5551199,21.81817,0.50435203,14.556762,0.80653626,6.836003,1.4953878,-4.5452514,-2.775901,0.026561903,1.8087502,1.2720032,0.46627942,6.7083426,0.39102522,3.237487,3.1153483,24.706406,0.35609242,700.6156,0.29531404,1410.9335,0.15089886,-101.546585,-0.8831493,1711.1376,0.13912462,1145.815,0.26538664,-103.87037,-0.8088255,2821.0403,0.07894741,928.6978,0.35842925,-108.11672,-0.73962307,-14.281368,-0.43525913,26.180248,0.28444904,0.032689516,0.6486487,-0.013981669,-0.8295826,0.22273132,0.42012158,25.774132,0.3462541,11.956669,1.0267743,5.682141,2.082471,-9.931651,-1.2395728,-12.117461,21.183167,0.016987374,-0.004063308,0.13202591,2.650663,2.6289434,0.19961904,0.18150128,0.16969696,0.20856145,-28.399015,30,30
130,36.328465,0.042095587,35.34403,36.134575,37.318638,1.9746094,60.624836,118.432976,17.84103,25.693148,0.409599,0.28385377,0.30880812,0.40702224,0.50336057,0.19455245,2.290717,1.2195697,1.7478933,1.0067413,0.20011671,0.54269904,26.354292,0.34650177,14.481172,0.5434739,6.584461,1.2550702,2.1379764,4.904401,0.024346814,0.7829364,1.2485342,0.50155234,9.31125,0.25839448,8.96757,0.9098688,27.98745,0.28093964,789.29803,0.26336482,1420.2823,0.17656825,-95.26131,-0.89098364,1835.6467,0.123516135,1192.4354,0.25299633,-97.43769,-0.7904903,2916.4207,0.075226076,988.0563,0.3160129,-100.97938,-0.73527825,-22.473013,-0.25210056,34.93468,0.19189923,0.042034063,0.40657905,-0.015810952,-0.6762089,0.2439372,0.42523083,30.623049,0.22579788,15.619422,0.4857345,6.6467905,1.3855927,0.19243343,56.64803,-13.586335,23.369982,0.027165018,-0.004814971,0.1284448,3.8509629,2.203305,0.2734091,0.23066549,0.18394737,0.23698255,-26.038721,32,33
133,39.190464,0.049247872,37.63394,39.003784,40.907745,3.2738037,44.238255,52.663307,16.936073,34.224384,0.43194023,0.48727095,0.22647464,0.39009443,0.6200976,0.39362293,3.7651544,2.7629611,2.2036715,1.3497334,0.15301114,0.6010485,22.088003,0.44606313,10.271746,0.953899,1.180041,9.278815,-4.1178217,-2.8737626,0.021446154,0.8358042,1.1626542,0.43945828,8.282281,0.32719016,7.6803083,1.4124818,25.524303,0.36842382,776.01605,0.23364766,1353.2085,0.15385503,-131.15855,-0.6737138,1826.7902,0.12929249,1111.6306,0.27947342,-128.11757,-0.6544427,2881.9355,0.08448634,946.53754,0.3672803,-130.70683,-0.6171975,-15.575214,-0.44442418,27.176483,0.28097406,0.04209257,0.3977671,-0.020940285,-0.643421,0.21894701,0.36700577,25.900692,0.29629537,8.129867,1.4725732,-2.582295,-4.8819675,-11.777377,-1.0250533,-11.604342,19.707619,0.022197962,-0.009116838,0.10665961,2.2255566,1.8778168,0.21106666,0.16169581,0.33117646,0.55881053,-29.554596,30,30
134,36.556355,0.06239888,35.14498,36.30232,38.37348,3.2285004,316.94952,448.48334,18.506214,31.98682,0.484427,0.35798267,0.2860051,0.49130145,0.62899244,0.34298733,3.328114,1.9746084,2.2230082,1.3870862,0.22605956,0.56081766,27.047447,0.33501726,12.502285,0.7098537,4.2902846,2.5310812,-4.555998,-2.6560957,0.023824312,1.3026136,1.180975,0.45940158,8.161896,0.33559525,14.34173,0.6819492,31.147455,0.26582146,675.432,0.2983201,1414.6674,0.15150343,-105.347176,-0.86679125,1757.8002,0.142163,1186.2621,0.27844384,-106.90601,-0.76767564,2815.556,0.0891918,980.1741,0.33450854,-109.3321,-0.7300389,-19.673403,-0.31848124,30.213243,0.23794855,0.054951787,0.29220363,-0.021368777,-0.54437613,0.27714318,0.43148798,30.238516,0.24987203,13.639745,0.67720205,4.2053084,2.7283018,-9.233872,-1.3053735,-12.637491,22.297377,0.031670373,-0.010362756,0.16432257,3.1257815,2.103155,0.25166667,0.19820526,0.22972973,0.2841344,-26.359554,27,27
135,30.54448,0.09163132,29.493109,30.218626,32.375168,2.882059,190.50523,405.25006,47.114582,47.183197,0.46871534,0.3263179,0.3171575,0.44897667,0.5959591,0.27880162,3.1067276,1.9776428,1.8626193,1.1124545,0.21220203,0.41254002,27.727598,0.37471366,12.193148,0.65518004,3.6481922,2.4832485,-4.838074,-1.8790435,0.026907353,1.5114682,1.3330952,0.50940275,5.2581453,0.41630706,7.724437,1.0388469,29.554281,0.27138668,698.3953,0.2846722,1451.75,0.14055772,-149.65413,-0.5408521,1744.0961,0.15793926,1268.4465,0.3036633,-151.32912,-0.50176144,2799.4553,0.08661101,994.1568,0.3183539,-152.90486,-0.4803702,-17.650442,-0.2642706,29.2748,0.19828318,0.033526115,0.50293416,-0.02249231,-0.4964317,0.253929,0.3260539,32.921116,0.17243896,12.0732155,0.6714176,5.950318,1.7535851,-9.065148,-1.1031258,-13.795177,24.290394,0.025825324,-0.014447819,0.19607872,2.5006254,1.9028543,0.13842104,0.10133389,0.38150683,0.46575513,-28.954302,22,22
137,36.962963,0.06035229,36.464977,37.192238,37.977757,1.5127792,277.0888,365.18256,12.442439,8.971881,0.5225305,0.38724935,0.34125713,0.5140532,0.6687262,0.32746908,3.9166894,1.9116838,2.0415883,1.1470028,0.22061338,0.5815169,22.966082,0.4207164,11.95886,0.84712654,4.28977,2.534252,-4.803323,-2.5083485,0.022644702,1.0685222,1.1388437,0.47914124,8.355563,0.32295585,14.879597,0.65516627,27.686825,0.29004052,694.67487,0.29716572,1418.211,0.16399226,-90.80877,-0.97415304,1754.3002,0.12753552,1151.8818,0.26847634,-89.791245,-0.88954526,2803.4973,0.07769556,910.55054,0.3561698,-92.73394,-0.8364496,-18.029993,-0.3158575,28.23155,0.22645071,0.05844967,0.29477262,-0.020447174,-0.5452567,0.26269948,0.45810923,25.580261,0.32293087,12.143585,0.8525751,3.5039515,3.3266878,-8.313141,-1.4288856,-12.0811615,21.269598,0.032981753,-0.009162481,0.1468489,2.175544,2.2789881,0.27109888,0.22436455,0.166625,0.20763516,-26.42738,30,30
138,36.29929,0.09145098,35.014645,36.799706,38.650696,3.6360512,240.33871,390.9503,64.01081,122.98338,0.32240295,0.34284544,0.21524428,0.31041917,0.4159227,0.20067842,1.8904321,1.1506869,1.3691552,0.86907333,0.124279484,0.54786295,22.413357,0.33499032,15.639479,0.42472374,3.2648265,2.43939,1.0384737,7.6585865,0.033088565,1.306135,1.3434868,0.46483,7.6699624,0.30956015,12.593096,0.7911286,27.492718,0.288038,730.45123,0.2781168,1416.5294,0.1372484,-146.59503,-0.54523176,1795.4843,0.13582057,1186.4438,0.26849335,-143.63127,-0.5321825,2842.9507,0.07647877,915.9659,0.3465611,-144.63551,-0.51875305,-19.63659,-0.22867508,30.161669,0.2029505,0.044231035,0.3601753,-0.016512988,-0.5952302,0.16870405,0.35641456,25.161419,0.27379787,18.497301,0.362095,3.2445152,3.2801435,-3.8612227,-2.3114688,-13.287559,23.9596,0.025792262,-0.005154699,0.10182757,2.5506377,2.3034554,0.13728261,0.12314805,0.291954,0.45652312,-32.24259,30,30
